# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_dmeff          13:T_dmeff               14:Vrel_dmeff            15:dkappa_dmeff          16:dkappaT_dmeff         17:cdmeff2               18:(.)rho_lambda         19:(.)rho_ur             20:(.)rho_crit           21:(.)rho_tot            22:(.)p_tot              23:(.)p_tot_prime        24:gr.fac. D             25:gr.fac. f          
       8.973864105936e+04       9.270660482385e-08       5.117403463537e+00       1.769951050342e+04       1.414678058534e+04       1.576424913041e-01       1.269527011874e+09       2.948985276778e+00       1.784499309926e+08       1.799807232086e+06       8.041028075515e-08       9.657877795799e+06       2.184280272980e+01       0.000000000000e+00       5.941837286768e-05       6.329069971693e-10       3.137070225120e-07       3.530299370118e-08       1.233650560404e+08       3.132726720608e+08       3.132726720608e+08       1.006049956776e+08      -7.937001559948e+07       2.429864214745e-04       9.531184527857e-02 
       8.877919720330e+04       9.470861130801e-08       5.172191233703e+00       1.732649118224e+04       1.414672579757e+04       1.593455099584e-01       1.255949106089e+09       2.980497409421e+00       1.709399188236e+08       1.742694756076e+06       7.785865736531e-08       9.351408689503e+06       2.137825493733e+01       0.000000000000e+00       5.756601477697e-05       6.131762246776e-10       3.070352179734e-07       3.530299370118e-08       1.181732744189e+08       3.002072966881e+08       3.002072966881e+08       9.637106441416e+07      -7.523174988994e+07       2.432361107472e-04       9.578759685834e-02 
       8.783001116087e+04       9.675371657035e-08       5.227560094720e+00       1.696136816101e+04       1.414667042871e+04       1.610669197784e-01       1.242516368313e+09       3.012342467751e+00       1.637459632789e+08       1.687394604663e+06       7.538800349655e-08       9.054664629962e+06       2.092358687649e+01       0.000000000000e+00       5.577171276390e-05       5.940638484160e-10       3.005053040415e-07       3.530299370118e-08       1.131999873798e+08       2.876880098933e+08       2.876880098933e+08       9.231531688622e+07      -7.130939543618e+07       2.434873081417e-04       9.626823982289e-02 
       8.689097326151e+04       9.884284411578e-08       5.283516094139e+00       1.660397389597e+04       1.414661447271e+04       1.628069192321e-01       1.229227246503e+09       3.044523888559e+00       1.568547632095e+08       1.633849268162e+06       7.299574977938e-08       8.767337016627e+06       2.047858843616e+01       0.000000000000e+00       5.403364020931e-05       5.755504117751e-10       2.941142631908e-07       3.530299370118e-08       1.084359996437e+08       2.756919491380e+08       2.756919491380e+08       8.843025428441e+07      -6.759168096383e+07       2.437400306691e-04       9.675381580398e-02 
       8.596197500719e+04       1.009769371011e-07       5.340065340037e+00       1.625414440249e+04       1.414655792346e+04       1.645657089262e-01       1.216080205212e+09       3.077045142416e+00       1.502535772415e+08       1.582003061819e+06       7.067940837692e-08       8.489127041631e+06       2.004305397346e+01       0.000000000000e+00       5.235002812115e-05       5.576170719732e-10       2.878591420653e-07       3.530299370118e-08       1.038725029119e+08       2.641972102569e+08       2.641972102569e+08       8.470869338447e+07      -6.406792386150e+07       2.439942955309e-04       9.724436667063e-02 
       8.504290905990e+04       1.031569587457e-07       5.397214001565e+00       1.591171917943e+04       1.414650077480e+04       1.663434916289e-01       1.203073725408e+09       3.109909733979e+00       1.439302002178e+08       1.531802067898e+06       6.843657039773e-08       8.219745379046e+06       1.961678221875e+01       0.000000000000e+00       5.071916331307e-05       5.402455806540e-10       2.817370501142e-07       3.530299370118e-08       9.950105958020e+07       2.531828072450e+08       2.531828072450e+08       8.114375326601e+07      -6.072799942552e+07       2.442501201218e-04       9.773993452787e-02 
       8.413366922921e+04       1.053838927577e-07       5.454968309510e+00       1.557654113511e+04       1.414644302049e+04       1.681404722939e-01       1.190206304299e+09       3.143121202282e+00       1.378729406319e+08       1.483194079612e+06       6.626490339063e-08       7.958911883991e+06       1.919957618260e+01       0.000000000000e+00       4.913938664062e-05       5.234182650999e-10       2.757451582560e-07       3.530299370118e-08       9.531358713841e+07       2.426286337339e+08       2.426286337339e+08       7.772884259010e+07      -5.756231171200e+07       2.445075220316e-04       9.824056171541e-02 
       8.323415046002e+04       1.076587437638e-07       5.513334556867e+00       1.524845651485e+04       1.414638465424e+04       1.699568580829e-01       1.177476455161e+09       3.176683121041e+00       1.320705990106e+08       1.436128546826e+06       6.416214891907e-08       7.706355301298e+06       1.879124306481e+01       0.000000000000e+00       4.760909129324e-05       5.071180100381e-10       2.698806975716e-07       3.530299370118e-08       9.130234322650e+07       2.325154260852e+08       2.325154260852e+08       7.445764741237e+07      -5.456176591215e+07       2.447665190472e-04       9.874629080623e-02 
       8.234424882040e+04       1.099825377496e-07       5.572319099390e+00       1.492731482999e+04       1.414632566970e+04       1.717928583901e-01       1.164882707166e+09       3.210599098955e+00       1.265124472074e+08       1.390556523491e+06       6.212612021246e-08       7.461812983418e+06       1.839159416529e+01       0.000000000000e+00       4.612672114033e-05       4.913282400244e-10       2.641409580252e-07       3.530299370118e-08       8.745991131930e+07       2.228247280336e+08       2.228247280336e+08       7.132411950890e+07      -5.171774217129e+07       2.450271291549e-04       9.925716460509e-02 
       8.146386148963e+04       1.123563225083e-07       5.631928356184e+00       1.461296878853e+04       1.414626606044e+04       1.736486848657e-01       1.152423605210e+09       3.244872780010e+00       1.211882085665e+08       1.346430616743e+06       6.015469989200e-08       7.225030617278e+06       1.800044479689e+01       0.000000000000e+00       4.469076912966e-05       4.760329023823e-10       2.585232872117e-07       3.530299370118e-08       8.377918701389e+07       2.135388568145e+08       2.135388568145e+08       6.832246519348e+07      -4.902207077610e+07       2.452893705430e-04       9.977322614699e-02 
       8.059288674627e+04       1.147811680974e-07       5.692168810265e+00       1.430527422714e+04       1.414620581999e+04       1.755245514406e-01       1.140097709746e+09       3.279507843783e+00       1.160880389223e+08       1.303704937610e+06       5.824583776875e-08       6.995761959810e+06       1.761761420007e+01       0.000000000000e+00       4.329977573648e-05       4.612164506844e-10       2.530250891318e-07       3.530299370118e-08       8.025336489405e+07       2.046408707138e+08       2.046408707138e+08       6.544713460545e+07      -4.646700863847e+07       2.455532616034e-04       1.002945186955e-01 
       7.973122395643e+04       1.172581673105e-07       5.753047009150e+00       1.400409004471e+04       1.414614494179e+04       1.774206743502e-01       1.127903596619e+09       3.314508005754e+00       1.112025083977e+08       1.262335053299e+06       5.639754871148e-08       6.773768581864e+06       1.724292545937e+01       0.000000000000e+00       4.195232746162e-05       4.468638287542e-10       2.476438229920e-07       3.530299370118e-08       7.687592594745e+07       1.961145379803e+08       1.961145379803e+08       6.269281144838e+07      -4.404521700832e+07       2.458188209343e-04       1.008210857411e-01 
       7.887877356213e+04       1.197884361527e-07       5.814569565433e+00       1.370927813720e+04       1.414608341923e+04       1.793372721601e-01       1.115839856900e+09       3.349877017612e+00       1.065225839694e+08       1.222277940980e+06       5.460791058224e-08       6.558819620257e+06       1.687620542166e+01       0.000000000000e+00       4.064705537723e-05       4.329604551754e-10       2.423770020309e-07       3.530299370118e-08       7.364062551246e+07       1.879443070431e+08       1.879443070431e+08       6.005440316061e+07      -4.174974035106e+07       2.460860673422e-04       1.013529709993e-01 
       7.803543706982e+04       1.223731143293e-07       5.876743157387e+00       1.342070333399e+04       1.414602124564e+04       1.812745657902e-01       1.103905096724e+09       3.385618667569e+00       1.020396127660e+08       1.183491943048e+06       5.287506223743e-08       6.350691537682e+06       1.651728461613e+01       0.000000000000e+00       3.938263371843e-05       4.194922082915e-10       2.372221923706e-07       3.530299370118e-08       7.054148173218e+07       1.801152779790e+08       1.801152779790e+08       5.752703149941e+07      -3.957398632887e+07       2.463550198447e-04       1.018902184088e-01 
       7.720111703899e+04       1.250133657404e-07       5.939574529539e+00       1.313823333551e+04       1.414595841427e+04       1.832327785406e-01       1.092097937127e+09       3.421736780671e+00       9.774530606991e+07       1.145936723800e+06       5.119720159228e-08       6.149167890245e+06       1.616599717601e+01       0.000000000000e+00       3.815777851962e-05       4.064454116790e-10       2.321770118914e-07       3.530299370118e-08       6.757276449437e+07       1.726131751783e+08       1.726131751783e+08       5.510602352143e+07      -3.751170682799e+07       2.466256976723e-04       1.024328721296e-01 
       7.637571707089e+04       1.277103789913e-07       6.003070493283e+00       1.286173865222e+04       1.414589491831e+04       1.852121361171e-01       1.080417013890e+09       3.458235219115e+00       9.363172399140e+07       1.109573227487e+06       4.957258374677e-08       5.954039102365e+06       1.582218076191e+01       0.000000000000e+00       3.697124629382e-05       3.938068200813e-10       2.272391291319e-07       3.530299370118e-08       6.472898483685e+07       1.654243211581e+08       1.654243211581e+08       5.278690294275e+07      -3.555697997754e+07       2.468981202709e-04       1.029809765408e-01 
       7.555914179741e+04       1.304653679113e-07       6.067237927471e+00       1.259109254490e+04       1.414583075087e+04       1.872128666566e-01       1.068860977378e+09       3.495117882564e+00       8.969126078885e+07       1.074363637701e+06       4.799951917101e-08       5.765102248832e+06       1.548567648681e+01       0.000000000000e+00       3.582183275391e-05       3.815636057868e-10       2.224062622114e-07       3.530299370118e-08       6.200488479880e+07       1.585356114742e+08       1.585356114742e+08       5.056538186255e+07      -3.370419310787e+07       2.471723073046e-04       1.035345762386e-01 
       7.475129687007e+04       1.332795720815e-07       6.132083779021e+00       1.232617096615e+04       1.414576590502e+04       1.892352007539e-01       1.057428492387e+09       3.532388708468e+00       8.591663080594e+07       1.040271338042e+06       4.647637194819e-08       5.582160843767e+06       1.515632884263e+01       0.000000000000e+00       3.470837157424e-05       3.697033454385e-10       2.176761777754e-07       3.530299370118e-08       5.939542769908e+07       1.519344906868e+08       1.519344906868e+08       4.843735283501e+07      -3.194802659936e+07       2.474482786574e-04       1.040937160339e-01 
       7.395208894912e+04       1.361542573761e-07       6.197615063527e+00       1.206685250325e+04       1.414570037374e+04       1.912793714874e-01       1.046118237986e+09       3.570051672383e+00       8.230085500105e+07       1.007260874044e+06       4.500155807334e-08       5.405024636294e+06       1.483398562842e+01       0.000000000000e+00       3.362973319148e-05       3.582140072604e-10       2.130466899644e-07       3.530299370118e-08       5.689578882380e+07       1.456089293352e+08       1.456089293352e+08       4.639888127495e+07      -3.028343857528e+07       2.477260544365e-04       1.046584409502e-01 
       7.316142569271e+04       1.390907165085e-07       6.263838865871e+00       1.181301832209e+04       1.414563414993e+04       1.933456144462e-01       1.034928907371e+09       3.608110788291e+00       7.883724804344e+07       9.752979163009e+05       4.357354380600e-08       5.233509412679e+06       1.451849787997e+01       0.000000000000e+00       3.258482364335e-05       3.470839386889e-10       2.085156594030e-07       3.530299370118e-08       5.450134650571e+07       1.395474018781e+08       1.395474018781e+08       4.444619818305e+07      -2.870565039432e+07       2.480056549740e-04       1.052287962211e-01 
       7.237921574628e+04       1.420902696003e-07       6.330762340840e+00       1.156455211243e+04       1.414556722646e+04       1.954341677572e-01       1.023859207705e+09       3.646570108929e+00       7.551940595250e+07       9.443492247664e+05       4.219084407520e-08       5.067436804762e+06       1.420971980105e+01       0.000000000000e+00       3.157258344412e-05       3.363018543943e-10       2.040809922124e-07       3.530299370118e-08       5.220767357906e+07       1.337388655611e+08       1.337388655611e+08       4.257569317719e+07      -2.721013290131e+07       2.482871008298e-04       1.058048272875e-01 
       7.160536873198e+04       1.451542647522e-07       6.398392713751e+00       1.132134003420e+04       1.414549959609e+04       1.975452721117e-01       1.012907859975e+09       3.685433726109e+00       7.234119425726e+07       9.143826141854e+05       4.085202093507e-08       4.906634104458e+06       1.390750869598e+01       0.000000000000e+00       3.059198649568e-05       3.258568246818e-10       1.997406390419e-07       3.530299370118e-08       5.001052919402e+07       1.281727401699e+08       1.281727401699e+08       4.078390781709e+07      -2.579259339621e+07       2.485704127940e-04       1.063865797958e-01 
       7.083979523822e+04       1.482840786302e-07       6.466737281073e+00       1.108327066504e+04       1.414543125152e+04       1.996791707935e-01       1.002073598845e+09       3.724705771051e+00       6.929673665414e+07       8.853669206234e+05       3.955568206942e-08       4.750934084153e+06       1.361172490372e+01       0.000000000000e+00       2.964203903305e-05       3.157382642598e-10       1.954925941228e-07       3.530299370118e-08       4.790585097569e+07       1.228388886346e+08       1.228388886346e+08       3.906752920994e+07      -2.444896328406e+07       2.488556118898e-04       1.069740995941e-01 
       7.008240680934e+04       1.514811170621e-07       6.535803411058e+00       1.085023494892e+04       1.414536218539e+04       2.018361097067e-01       9.913551725041e+08       3.764390414708e+00       6.638040414201e+07       8.572719690570e+05       3.830047934383e-08       4.600174822789e+06       1.332223173334e+01       0.000000000000e+00       2.872177860325e-05       3.059359213627e-10       1.913348943415e-07       3.530299370118e-08       4.588974751300e+07       1.177275984469e+08       1.177275984469e+08       3.742338388500e+07      -2.317538637017e+07       2.491427193754e-04       1.075674327305e-01 
       6.933311593542e+04       1.547468156476e-07       6.605598544375e+00       1.062212614583e+04       1.414529239026e+04       2.040163374035e-01       9.807513425263e+08       3.804491868096e+00       6.358680461461e+07       8.300685419932e+05       3.708510740360e-08       4.454199537477e+06       1.303889540087e+01       0.000000000000e+00       2.783027307645e-05       2.964398672182e-10       1.872656183321e-07       3.530299370118e-08       4.395849116375e+07       1.128295638578e+08       1.128295638578e+08       3.584843192612e+07      -2.196820776681e+07       2.494317567472e-04       1.081666254493e-01 
       6.859183604211e+04       1.580826403833e-07       6.676130194752e+00       1.039883978254e+04       1.414522185861e+04       2.062201051130e-01       9.702608837266e+08       3.845014382631e+00       6.091077289084e+07       8.037283490846e+05       3.590830231627e-08       4.312856420452e+06       1.276158496746e+01       0.000000000000e+00       2.696661968839e-05       2.872404858476e-10       1.832828855888e-07       3.530299370118e-08       4.210851116246e+07       1.081358688228e+08       1.081358688228e+08       3.433976135110e+07      -2.082396337958e+07       2.497227457422e-04       1.087717241886e-01 
       6.785848148070e+04       1.614900882966e-07       6.747405949609e+00       1.018027360447e+04       1.414515058285e+04       2.084476667697e-01       9.598825840186e+08       3.885962250460e+00       5.834736116473e+07       7.782239977088e+05       3.476884025720e-08       4.175998481192e+06       1.249017227886e+01       0.000000000000e+00       2.612994411317e-05       2.783284641890e-10       1.793848555972e-07       3.530299370118e-08       4.033638701824e+07       1.036379706619e+08       1.036379706619e+08       3.289458272766e+07      -1.973936994303e+07       2.500157083407e-04       1.093827755770e-01 
       6.713296751815e+04       1.649706880949e-07       6.819433470715e+00       9.966327528525e+03       1.414507855533e+04       2.106992790424e-01       9.496152442752e+08       3.927339804797e+00       5.589182985724e+07       7.535289644812e+05       3.366553623681e-08       4.043483393562e+06       1.222453190626e+01       0.000000000000e+00       2.531939956524e-05       2.696947825322e-10       1.755697269837e-07       3.530299370118e-08       3.863884219055e+07       9.932768440583e+07       9.932768440583e+07       3.151022401593e+07      -1.871131557687e+07       2.503106667692e-04       1.099998264305e-01 
       6.641521032737e+04       1.685260008230e-07       6.892220494834e+00       9.756903596922e+03       1.414500576831e+04       2.129752013640e-01       9.394576781897e+08       3.969151420261e+00       5.353963885309e+07       7.296175676718e+05       3.259724286826e-08       3.915173347800e+06       1.196454108828e+01       0.000000000000e+00       2.453416592986e-05       2.613307052568e-10       1.718357366831e-07       3.530299370118e-08       3.701273803108e+07       9.519716779964e+07       9.519716779964e+07       3.018412562805e+07      -1.773685083558e+07       2.506076435026e-04       1.106229237488e-01 
       6.570512697748e+04       1.721576205436e-07       6.965774834376e+00       9.551905932048e+03       1.414493221397e+04       2.152756959608e-01       9.294087121387e+08       4.011401513213e+00       5.128643910641e+07       7.064649404974e+05       3.156284917425e-08       3.790934907196e+06       1.171007967427e+01       0.000000000000e+00       2.377344892108e-05       2.532277718628e-10       1.681811591242e-07       3.530299370118e-08       3.545506798059e+07       9.123890693469e+07       9.123890693469e+07       2.891383569566e+07      -1.681318022560e+07       2.509066612674e-04       1.112521147125e-01 
       6.500263542425e+04       1.758671750250e-07       7.040104378062e+00       9.351240692241e+03       1.414485788442e+04       2.176010278826e-01       9.194671850468e+08       4.054094542101e+00       4.912806459963e+07       6.840470052614e+05       3.056127943159e-08       3.670638869329e+06       1.146103006879e+01       0.000000000000e+00       2.303647926629e-05       2.453777882852e-10       1.646043054322e-07       3.530299370118e-08       3.396295201000e+07       8.744570248422e+07       8.744570248422e+07       2.769700553654e+07      -1.593765416572e+07       2.512077430447e-04       1.118874466790e-01 
       6.430765450062e+04       1.796563264439e-07       7.115217091585e+00       9.154816028528e+03       1.414478277171e+04       2.199514650329e-01       9.096319482522e+08       4.097235007797e+00       4.706052464079e+07       6.623404483138e+05       2.959149205255e-08       3.554160131702e+06       1.121727717726e+01       0.000000000000e+00       2.232251191659e-05       2.377728184827e-10       1.611035226485e-07       3.530299370118e-08       3.253363129539e+07       8.381065651619e+07       8.381065651619e+07       2.653138531206e+07      -1.510776136742e+07       2.515109120721e-04       1.125289671795e-01 
       6.362010390733e+04       1.835267721023e-07       7.191121018273e+00       8.962542042276e+03       1.414470686778e+04       2.223272781998e-01       8.999018653739e+08       4.140827453944e+00       4.507999648500e+07       6.413226958065e+05       2.865247850164e-08       3.441377561636e+06       1.097870835279e+01       0.000000000000e+00       2.163082528213e-05       2.304051762927e-10       1.576771929670e-07       3.530299370118e-08       3.116446311712e+07       8.032715985957e+07       8.032715985957e+07       2.541481986737e+07      -1.432112161336e+07       2.518161918478e-04       1.131767239144e-01 
       6.293990420362e+04       1.874802451574e-07       7.267824279768e+00       8.774330743745e+03       1.414463016452e+04       2.247287410864e-01       8.902758121807e+08       4.184876467301e+00       4.318281826646e+07       6.209718902168e+05       2.774326224676e-08       3.332173870303e+06       1.074521334411e+01       0.000000000000e+00       2.096072049161e-05       2.232674175442e-10       1.543237329865e-07       3.530299370118e-08       2.985291597364e+07       7.698888000063e+07       7.698888000063e+07       2.434524474670e+07      -1.357547891298e+07       2.521236061323e-04       1.138307647503e-01 
       6.226697679807e+04       1.915185153741e-07       7.345335076692e+00       8.590096011520e+03       1.414455265372e+04       2.271561303428e-01       8.807526764611e+08       4.229386678088e+00       4.136548222791e+07       6.012668676173e+05       2.686289774368e-08       3.226435490750e+06       1.051668424465e+01       0.000000000000e+00       2.031152067521e-05       2.163523324195e-10       1.510415929788e-07       3.530299370118e-08       2.859656490086e+07       7.378974948714e+07       7.378974948714e+07       2.332068237626e+07      -1.286869501579e+07       2.524331789521e-04       1.144911377155e-01 
       6.160124393951e+04       1.956433898843e-07       7.423661689334e+00       8.409753552812e+03       1.414447432711e+04       2.296097255970e-01       8.713313578949e+08       4.274362760336e+00       3.962462823498e+07       5.821871356659e+05       2.601046945270e-08       3.124052459790e+06       1.029301544265e+01       0.000000000000e+00       1.968257027021e-05       2.096529380573e-10       1.478292561733e-07       3.530299370118e-08       2.739308698859e+07       7.072395481903e+07       7.072395481903e+07       2.233923840786e+07      -1.219874326345e+07       2.527449346023e-04       1.151578909960e-01 
       6.094262870805e+04       1.998567139662e-07       7.502812478329e+00       8.233220864593e+03       1.414439517632e+04       2.320898094874e-01       8.620107679257e+08       4.319809432237e+00       3.795703756359e+07       5.637128522946e+05       2.518509088651e-08       3.024918303652e+06       1.007410357239e+01       0.000000000000e+00       1.907323434850e-05       2.031624713907e-10       1.446852380554e-07       3.530299370118e-08       2.624025708563e+07       6.778592580517e+07       6.778592580517e+07       2.139909821641e+07      -1.156370276294e+07       2.530588976497e-04       1.158310729315e-01 
       6.029105500618e+04       2.041603718338e-07       7.582795885344e+00       8.060417195567e+03       1.414431519291e+04       2.345966676947e-01       8.527898296359e+08       4.365731456493e+00       3.635962694867e+07       5.458248050753e+05       2.438590368833e-08       2.928929927247e+06       9.859847466407e+00       0.000000000000e+00       1.848289796540e-05       1.968743822104e-10       1.416080856809e-07       3.530299370118e-08       2.513594368560e+07       6.497032536659e+07       6.497032536659e+07       2.049852354476e+07      -1.096175286425e+07       2.533750929358e-04       1.165107320108e-01 
       5.964644754996e+04       2.085562874510e-07       7.663620433776e+00       7.891263508944e+03       1.414423436837e+04       2.371305889748e-01       8.436674776215e+08       4.412133640669e+00       3.482944288346e+07       5.285043912388e+05       2.361207673923e-08       2.835987506957e+06       9.650148108734e+00       0.000000000000e+00       1.791096552911e-05       1.907823264477e-10       1.385963770049e-07       3.530299370118e-08       2.407810498594e+07       6.227203976759e+07       6.227203976759e+07       1.963584928980e+07      -1.039116792637e+07       2.536935455797e-04       1.171969168674e-01 
       5.900873186037e+04       2.130464253581e-07       7.745294729439e+00       7.725682446005e+03       1.414415269407e+04       2.396918651916e-01       8.346426578693e+08       4.459020837550e+00       3.336365615865e+07       5.117335983295e+05       2.286280529377e-08       2.745994386822e+06       9.444908589174e+00       0.000000000000e+00       1.735686018998e-05       1.848801596703e-10       1.356487202242e-07       3.530299370118e-08       2.306478511272e+07       5.968616925652e+07       5.968616925652e+07       1.880948042379e+07      -9.850312356774e+06       2.540142809812e-04       1.178896762752e-01 
       5.837783425467e+04       2.176327915138e-07       7.827827461271e+00       7.563598290447e+03       1.414407016134e+04       2.422807913505e-01       8.257143276352e+08       4.506397945492e+00       3.195955663136e+07       4.954949854730e+05       2.213731014319e-08       2.658856978023e+06       9.244034058502e+00       0.000000000000e+00       1.682002324917e-05       1.791619307829e-10       1.327637531344e-07       3.530299370118e-08       2.209411050440e+07       5.720801909925e+07       5.720801909925e+07       1.801788904525e+07      -9.337635910004e+06       2.543373248242e-04       1.185890591432e-01 
       5.775368183787e+04       2.223174341576e-07       7.911227402032e+00       7.404936933477e+03       1.414398676140e+04       2.448976656317e-01       8.168814553236e+08       4.554269908783e+00       3.061454821426e+07       4.797716652382e+05       2.143483680497e-08       2.574484661552e+06       9.047431684639e+00       0.000000000000e+00       1.629991358600e-05       1.736218759273e-10       1.299401425006e-07       3.530299370118e-08       2.116428644772e+07       5.483309098877e+07       5.483309098877e+07       1.725961155399e+07      -8.851669231762e+06       2.546627030795e-04       1.192951145116e-01 
       5.713620249436e+04       2.271024446797e-07       7.995503409009e+00       7.249625839657e+03       1.414390248539e+04       2.475427894249e-01       8.081430203683e+08       4.602641717996e+00       2.932614407559e+07       4.645472860754e+05       2.075465473825e-08       2.492789693975e+06       8.855010609762e+00       0.000000000000e+00       1.579600710335e-05       1.682544125755e-10       1.271765834414e-07       3.530299370118e-08       2.027359375938e+07       5.255707481502e+07       5.255707481502e+07       1.653324594499e+07      -8.391019635800e+06       2.549904420080e-04       1.200078915457e-01 
       5.652532487953e+04       2.319899585274e-07       8.080664424740e+00       7.097594013471e+03       1.414381732438e+04       2.502164673631e-01       7.994980131144e+08       4.651518410354e+00       2.809196204116e+07       4.498060153111e+05       2.009605658412e-08       2.413687116178e+06       8.666681908308e+00       0.000000000000e+00       1.530779619064e-05       1.630541338093e-10       1.244717988255e-07       3.530299370118e-08       1.942038560741e+07       5.037584078007e+07       5.037584078007e+07       1.583744921619e+07      -7.954367101351e+06       2.553205681643e-04       1.207274395318e-01 
       5.592097841156e+04       2.369821561138e-07       8.166719477713e+00       6.948771966603e+03       1.414373126932e+04       2.529190073576e-01       7.909454347020e+08       4.700905070085e+00       2.690972018988e+07       4.355325226833e+05       1.945835742996e-08       2.337094665019e+06       8.482358545890e+00       0.000000000000e+00       1.483478920378e-05       1.580158027806e-10       1.218245386820e-07       3.530299370118e-08       1.860308446627e+07       4.828543184385e+07       4.828543184385e+07       1.517093488538e+07      -7.540460479625e+06       2.556531083994e-04       1.214538078716e-01 
       5.532309326323e+04       2.420812637517e-07       8.253677683097e+00       6.803091685908e+03       1.414364431112e+04       2.556507206331e-01       7.824842969502e+08       4.750806828788e+00       2.577723263460e+07       4.217119643980e+05       1.884089409716e-08       2.262932687775e+06       8.301955339076e+00       0.000000000000e+00       1.437650996150e-05       1.531343473469e-10       1.192335796228e-07       3.530299370118e-08       1.782017920010e+07       4.628205648688e+07       4.628205648688e+07       1.453247061157e+07      -7.148113898432e+06       2.559880898642e-04       1.221870460765e-01 
       5.473160035389e+04       2.472895546016e-07       8.341548243454e+00       6.660486602072e+03       1.414355644056e+04       2.584119217634e-01       7.741136222436e+08       4.801228865793e+00       2.469240548062e+07       4.083299676927e+05       1.824302445149e-08       2.191124059307e+06       8.125388916029e+00       0.000000000000e+00       1.393249725767e-05       1.484048548764e-10       1.166977242768e-07       3.530299370118e-08       1.707022226876e+07       4.436208177638e+07       4.436208177638e+07       1.392087591646e+07      -6.776203354576e+06       2.563255400130e-04       1.229272037629e-01 
       5.414643134144e+04       2.526093496435e-07       8.430340449479e+00       6.520891558926e+03       1.414346764835e+04       2.612029287071e-01       7.658324434190e+08       4.852176408526e+00       2.365323295414e+07       3.953726158895e+05       1.766412673524e-08       2.121594101853e+06       7.952577677977e+00       0.000000000000e+00       1.350230438901e-05       1.438225672174e-10       1.142158007375e-07       3.530299370118e-08       1.635182705139e+07       4.252202672327e+07       4.252202672327e+07       1.333502000184e+07      -6.423663484222e+06       2.566654866067e-04       1.236743306458e-01 
       5.356751861448e+04       2.580430186705e-07       8.520063680720e+00       6.384242783426e+03       1.414337792512e+04       2.640240628438e-01       7.576398036534e+08       4.903654732875e+00       2.265779369377e+07       3.828264339220e+05       1.710359892069e-08       2.054270507367e+06       7.783441761511e+00       0.000000000000e+00       1.308549869767e-05       1.393828758261e-10       1.117866620206e-07       3.530299370118e-08       1.566366528267e+07       4.075855591772e+07       4.075855591772e+07       1.277381965881e+07      -6.089484501929e+06       2.570079577159e-04       1.244284765336e-01 
       5.299479528446e+04       2.635929812962e-07       8.610727406318e+00       6.250477856260e+03       1.414328726139e+04       2.668756490110e-01       7.495347563541e+08       4.955669163556e+00       2.170424719803e+07       3.706783743223e+05       1.656085808399e-08       1.989083262323e+06       7.617903001677e+00       0.000000000000e+00       1.268166112837e-05       1.350813170490e-10       1.094091855346e-07       3.530299370118e-08       1.500446459691e+07       3.906847343159e+07       3.906847343159e+07       1.223623726498e+07      -5.772709299535e+06       2.573529817250e-04       1.251896913219e-01 
       5.242819517794e+04       2.692617079876e-07       8.702341185743e+00       6.119535683086e+03       1.414319564761e+04       2.697580155410e-01       7.415163650486e+08       5.008225074478e+00       2.079083042243e+07       3.589158036516e+05       1.603533979894e-08       1.925964574901e+06       7.455884895857e+00       0.000000000000e+00       1.229038579942e-05       1.309135675540e-10       1.070822725617e-07       3.530299370118e-08       1.437300617558e+07       3.744871697656e+07       3.744871697656e+07       1.172127886600e+07      -5.472430696558e+06       2.577005873350e-04       1.259580249877e-01 
       5.186765282901e+04       2.750517211088e-07       8.794914669532e+00       5.991356466379e+03       1.414310307413e+04       2.726714942984e-01       7.335837032770e+08       5.061327889115e+00       1.991585451963e+07       3.475264893627e+05       1.552649755002e-08       1.864848804490e+06       7.297312568419e+00       0.000000000000e+00       1.191127958738e-05       1.268754399061e-10       1.048048477505e-07       3.530299370118e-08       1.376812249374e+07       3.589635230722e+07       3.589635230722e+07       1.122799233779e+07      -5.187788834171e+06       2.580508035673e-04       1.267335275828e-01 
       5.131310347165e+04       2.809655960027e-07       8.888457600044e+00       5.865881677877e+03       1.414300953120e+04       2.756164207178e-01       7.257358544846e+08       5.114983080874e+00       1.907770171696e+07       3.364985870781e+05       1.503380216407e-08       1.805672393422e+06       7.142112736116e+00       0.000000000000e+00       1.154396172480e-05       1.229628782826e-10       1.025758586185e-07       3.530299370118e-08       1.318869516140e+07       3.440856785886e+07       3.440856785886e+07       1.075546562612e+07      -4.917968705282e+06       2.584036597673e-04       1.275162492280e-01 
