# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_dmeff          13:T_dmeff               14:Vrel_dmeff            15:dkappa_dmeff          16:dkappaT_dmeff         17:cdmeff2               18:(.)rho_lambda         19:(.)rho_ur             20:(.)rho_crit           21:(.)rho_tot            22:(.)p_tot              23:(.)p_tot_prime        24:gr.fac. D             25:gr.fac. f          
       9.817419028733e+07       7.843220911594e-14       4.721686576886e-03       2.079236759112e+10       1.415189326711e+04       1.441508514768e-04       1.389350676683e+12       2.726062304233e-03       2.556044448165e+20       2.356486768626e+15       1.052811430485e+02       1.264505488870e+16       2.203686819323e+08       0.000000000000e+00       2.757347069231e+06       3.792858870693e+02       2.074506658573e-01       3.530299370118e-08       1.767031036861e+20       4.323225500443e+20       4.323225500443e+20       1.441025161675e+20      -1.220782141486e+23       1.554122933077e-04       6.980866955441e-02 
       9.712456914396e+07       8.013658639115e-14       4.772713198690e-03       2.035014839388e+10       1.415189321609e+04       1.457086831387e-04       1.374496545336e+12       2.755522435057e-03       2.448474079248e+20       2.281709430452e+15       1.019403037356e+02       1.224379503092e+16       2.174649793373e+08       0.000000000000e+00       2.680864151005e+06       3.687653066866e+02       2.048359990051e-01       3.530299370118e-08       1.692666062238e+20       4.141285396531e+20       4.141285396531e+20       1.380380047162e+20      -1.156903500652e+23       1.555289107992e-04       6.975687536516e-02 
       9.608616993713e+07       8.187800065988e-14       4.824291252589e-03       1.991733450639e+10       1.415189316451e+04       1.472833502104e-04       1.359801225689e+12       2.785300933544e-03       2.345430777252e+20       2.209304968027e+15       9.870547777876e+01       1.185526817231e+16       2.145938535353e+08       0.000000000000e+00       2.606468193665e+06       3.585317974600e+02       2.022495666456e-01       3.530299370118e-08       1.621430715412e+20       3.967002138395e+20       3.967002138395e+20       1.322287164221e+20      -1.096367375511e+23       1.556455292141e-04       6.970516473252e-02 
       9.505887268845e+07       8.365725675224e-14       4.876426697592e-03       1.949372589201e+10       1.415189311237e+04       1.488750346312e-04       1.345263019821e+12       2.815401240132e-03       2.246724021914e+20       2.139198083947e+15       9.557330110383e+01       1.147907026233e+16       2.117549920179e+08       0.000000000000e+00       2.534103024933e+06       3.485776326318e+02       1.996910945138e-01       3.530299370118e-08       1.553193286929e+20       3.800053491527e+20       3.800053491527e+20       1.266639102948e+20      -1.038998865393e+23       1.557621485632e-04       6.965353753821e-02 
       9.404255870225e+07       8.547517698552e-14       4.929125558192e-03       1.907912676857e+10       1.415189305967e+04       1.504839203067e-04       1.330880247964e+12       2.845826832439e-03       2.152171310960e+20       2.071315870190e+15       9.254051638711e+01       1.111481007197e+16       2.089480854323e+08       0.000000000000e+00       2.463713970284e+06       3.388952914676e+02       1.971603113829e-01       3.530299370118e-08       1.487827610290e+20       3.640130782510e+20       3.640130782510e+20       1.213332973750e+20      -9.846322214943e+22       1.558787688573e-04       6.960199366507e-02 
       9.303711055192e+07       8.733260154724e-14       4.982393922546e-03       1.867334551790e+10       1.415189300641e+04       1.521101931299e-04       1.316651248308e+12       2.876581225662e-03       2.061597822671e+20       2.005587732289e+15       8.960396966816e+01       1.076210878692e+16       2.061728275362e+08       0.000000000000e+00       2.395247813190e+06       3.294774537867e+02       1.946569490223e-01       3.530299370118e-08       1.425212828674e+20       3.486938328310e+20       3.486938328310e+20       1.162270217115e+20      -9.331103679952e+22       1.559953901073e-04       6.955053299710e-02 
       9.204241206627e+07       8.923038888277e-14       5.036237946115e-03       1.827619459729e+10       1.415189295256e+04       1.537540410025e-04       1.302574376809e+12       2.907667972981e-03       1.974836092646e+20       1.941945315920e+15       8.676060706973e+01       1.042059961363e+16       2.034289151538e+08       0.000000000000e+00       2.328652756415e+06       3.203169946392e+02       1.921807421586e-01       3.530299370118e-08       1.365233171483e+20       3.340192889578e+20       3.340192889578e+20       1.113356421376e+20      -8.842844482385e+22       1.561120123243e-04       6.949915541947e-02 
       9.105834831617e+07       9.116941609180e-14       5.090663848023e-03       1.788749045273e+10       1.415189289814e+04       1.554156538573e-04       1.288648007004e+12       2.939090665974e-03       1.891725704175e+20       1.880322435819e+15       8.400747162191e+01       1.008992739783e+16       2.007160481321e+08       0.000000000000e+00       2.263878384347e+06       3.114069791235e+02       1.897314284347e-01       3.530299370118e-08       1.307777740291e+20       3.199623146965e+20       3.199623146965e+20       1.066501148156e+20      -8.380133946517e+22       1.562286355194e-04       6.944786081853e-02 
       9.008480560124e+07       9.315057933391e-14       5.145677918335e-03       1.750705343417e+10       1.415189284312e+04       1.570952236792e-04       1.274870529814e+12       2.970852935030e-03       1.812112991637e+20       1.820655006945e+15       8.134170018698e+01       9.769748255208e+15       1.980339292974e+08       0.000000000000e+00       2.200875626317e+06       3.027406573413e+02       1.873087483714e-01       3.530299370118e-08       1.252740303800e+20       3.064969199469e+20       3.064969199469e+20       1.021617765146e+20      -7.941635211750e+22       1.563452597041e-04       6.939664908178e-02 
       8.912167143669e+07       9.517479424024e-14       5.201286512602e-03       1.713470771244e+10       1.415189278751e+04       1.587929445284e-04       1.261240353368e+12       3.002958449766e-03       1.735850756381e+20       1.762880977842e+15       7.876052048188e+01       9.459729213777e+15       1.953822644127e+08       0.000000000000e+00       2.139596720900e+06       2.943114594869e+02       1.849124453272e-01       3.530299370118e-08       1.200019101423e+20       2.935982083906e+20       2.935982083906e+20       9.786232859346e+19      -7.526081370156e+22       1.564618848898e-04       6.934552009789e-02 
       8.816883454040e+07       9.724299634075e-14       5.257496053673e-03       1.677028119797e+10       1.415189273130e+04       1.605090125617e-04       1.247755902812e+12       3.035410919453e-03       1.662797994571e+20       1.706940266103e+15       7.626124819517e+01       9.159547867601e+15       1.927607621356e+08       0.000000000000e+00       2.079995181158e+06       2.861129910662e+02       1.825422654599e-01       3.530299370118e-08       1.149516655137e+20       2.812423314589e+20       2.812423314589e+20       9.374382165692e+19      -7.132271806123e+22       1.565785110880e-04       6.929447375671e-02 
       8.722618481998e+07       9.935614149459e-14       5.314313037161e-03       1.641360546130e+10       1.415189267449e+04       1.622436260562e-04       1.234415620129e+12       3.068214093445e-03       1.592819636472e+20       1.652774695890e+15       7.384128419546e+01       8.868892041507e+15       1.901691339763e+08       0.000000000000e+00       2.022025760805e+06       2.781390282428e+02       1.801979576877e-01       3.530299370118e-08       1.101139589254e+20       2.694064442393e+20       2.694064442393e+20       8.979864085752e+19      -6.759068727543e+22       1.566951383106e-04       6.924350994931e-02 
       8.629361336009e+07       1.015152063325e-13       5.371744027798e-03       1.606451565522e+10       1.415189261706e+04       1.639969854317e-04       1.221217963962e+12       3.101371761612e-03       1.525786296720e+20       1.600327937434e+15       7.149811182845e+01       8.587459466436e+15       1.876070942569e+08       0.000000000000e+00       1.965644421275e+06       2.703835133073e+02       1.778792736510e-01       3.530299370118e-08       1.054798457772e+20       2.580686632367e+20       2.580686632367e+20       8.601949181643e+19      -6.405393878497e+22       1.568117665692e-04       6.919262856793e-02 
       8.537101240985e+07       1.037211887060e-13       5.429795661257e-03       1.572285043854e+10       1.415189255900e+04       1.657692932736e-04       1.208161409430e+12       3.134887754776e-03       1.461574035097e+20       1.549545448451e+15       6.922929429967e+01       8.314957465098e+15       1.850743600704e+08       0.000000000000e+00       1.910808299656e+06       2.628405502672e+02       1.755859676747e-01       3.530299370118e-08       1.010407579000e+20       2.472080259126e+20       2.472080259126e+20       8.239938713656e+19      -6.070225423964e+22       1.569283958760e-04       6.914182950599e-02 
       8.445827537040e+07       1.059751081504e-13       5.488474642334e-03       1.538845190158e+10       1.415189250033e+04       1.675607543571e-04       1.195244447957e+12       3.168765945153e-03       1.400064127369e+20       1.500374417424e+15       6.703247214039e+01       8.051102647601e+15       1.825706512406e+08       0.000000000000e+00       1.857475677477e+06       2.555044005535e+02       1.733177967300e-01       3.530299370118e-08       9.678848771323e+19       2.368044519272e+20       2.368044519272e+20       7.893163348338e+19      -5.752594997535e+22       1.570450262431e-04       6.909111265812e-02 
       8.355529678256e+07       1.082780063565e-13       5.547787752221e-03       1.506116549316e+10       1.415189244101e+04       1.693715756700e-04       1.182465587096e+12       3.203010246807e-03       1.341142845779e+20       1.452763708680e+15       6.490536075380e+01       7.795620616737e+15       1.800956902827e+08       0.000000000000e+00       1.805605950328e+06       2.483694788407e+02       1.710745203977e-01       3.530299370118e-08       9.271517305014e+19       2.268387060123e+20       2.268387060123e+20       7.560981920933e+19      -5.451584903607e+22       1.571616576828e-04       6.904047792019e-02 
       8.266197231466e+07       1.106309476514e-13       5.607741843050e-03       1.474083994916e+10       1.415189238106e+04       1.712019664373e-04       1.169823350355e+12       3.237624616090e-03       1.284701248766e+20       1.406663809213e+15       6.284574803923e+01       7.548245682622e+15       1.776492023642e+08       0.000000000000e+00       1.755159598275e+06       2.414303489787e+02       1.688559008305e-01       3.530299370118e-08       8.881328262082e+19       2.172923624069e+20       2.172923624069e+20       7.242780249913e+19      -5.166325465980e+22       1.572782902073e-04       6.898992518924e-02 
       8.177819875049e+07       1.130350194911e-13       5.668343843354e-03       1.442732722264e+10       1.415189232046e+04       1.730521381448e-04       1.157316277030e+12       3.272613052114e-03       1.230634979544e+20       1.362026777187e+15       6.085149209157e+01       7.308720586388e+15       1.752309152661e+08       0.000000000000e+00       1.706098157071e+06       2.346817200319e+02       1.666617027169e-01       3.530299370118e-08       8.507560208749e+19       2.081477707892e+20       2.081477707892e+20       6.937970001395e+19      -4.895992515189e+22       1.573949238295e-04       6.893945436358e-02 
       8.090387397735e+07       1.154913329588e-13       5.729600750783e-03       1.412048241538e+10       1.415189225920e+04       1.749223045640e-04       1.144942922031e+12       3.307979597197e-03       1.178844073151e+20       1.318806192088e+15       5.892051897383e+01       7.076796232650e+15       1.728405593455e+08       0.000000000000e+00       1.658384190125e+06       2.281184424233e+02       1.644916932446e-01       3.530299370118e-08       8.149522072559e+19       1.993880236431e+20       1.993880236431e+20       6.645987601355e+19      -4.639805007314e+22       1.575115585618e-04       6.888906534270e-02 
       8.003889697430e+07       1.180010232844e-13       5.791519646664e-03       1.382016371093e+10       1.415189219728e+04       1.768126817766e-04       1.132701855721e+12       3.343728337342e-03       1.129232771620e+20       1.276957106438e+15       5.705082056035e+01       6.852231430453e+15       1.704778674973e+08       0.000000000000e+00       1.611981261210e+06       2.217355041808e+02       1.623456420647e-01       3.530299370118e-08       7.806551864638e+19       1.909969249969e+20       1.909969249969e+20       6.366293193611e+19      -4.397022767391e+22       1.576281944172e-04       6.883875802733e-02 
       7.918316780043e+07       1.205652503665e-13       5.854107683263e-03       1.352623230906e+10       1.415189213469e+04       1.787234881994e-04       1.120591663747e+12       3.379863402705e-03       1.081709346930e+20       1.236435999062e+15       5.524045244841e+01       6.634792642447e+15       1.681425751181e+08       0.000000000000e+00       1.566853907906e+06       2.155280272838e+02       1.602233212555e-01       3.530299370118e-08       7.478015455715e+19       1.829589604788e+20       1.829589604788e+20       6.098369641671e+19      -4.166944350898e+22       1.577448314087e-04       6.878853231946e-02 
       7.833658758334e+07       1.231851993087e-13       5.917372091062e-03       1.323855236163e+10       1.415189207143e+04       1.806549446096e-04       1.108610946875e+12       3.416388968071e-03       1.036185931406e+20       1.197200729820e+15       5.348753193614e+01       6.424253742020e+15       1.658344200692e+08       0.000000000000e+00       1.522967615734e+06       2.094912641058e+02       1.581245052879e-01       3.530299370118e-08       7.163305403660e+19       1.752592686317e+20       1.752592686317e+20       5.841721572574e+19      -3.948905017140e+22       1.578614695494e-04       6.873838812232e-02 
       7.749905850774e+07       1.258620809665e-13       5.981320178762e-03       1.295699090977e+10       1.415189200748e+04       1.826072741704e-04       1.096758320835e+12       3.453309253336e-03       9.925783552596e+19       1.159210495787e+15       5.179023606462e+01       6.220395778132e+15       1.635531426411e+08       0.000000000000e+00       1.480288792989e+06       2.036205939517e+02       1.560489709896e-01       3.530299370118e-08       6.861839830364e+19       1.678836134359e+20       1.678836134359e+20       5.595874460986e+19      -3.742274808688e+22       1.579781088526e-04       6.868832534037e-02 
       7.667048380411e+07       1.285971325061e-13       6.045959336916e-03       1.268141782244e+10       1.415189194284e+04       1.845807024567e-04       1.085032416153e+12       3.490628523997e-03       9.508059909601e+19       1.122425788819e+15       5.014679972207e+01       6.023006747618e+15       1.612984855179e+08       0.000000000000e+00       1.438784746230e+06       1.979115196868e+02       1.539964975114e-01       3.530299370118e-08       6.573061345885e+19       1.608183579874e+20       1.608183579874e+20       5.360373751829e+19      -3.546456731301e+22       1.580947493317e-04       6.863834387935e-02 
       7.585076773751e+07       1.313916179795e-13       6.111297030657e-03       1.241170573632e+10       1.415189187750e+04       1.865754574812e-04       1.073431877999e+12       3.528351091643e-03       9.107916041644e+19       1.086808354466e+15       4.855551380819e+01       5.831881374717e+15       1.590701937428e+08       0.000000000000e+00       1.398423656422e+06       1.923596644556e+02       1.519668662919e-01       3.530299370118e-08       6.296436017872e+19       1.540504392849e+20       1.540504392849e+20       5.134784019838e+19      -3.360885029093e+22       1.582113910004e-04       6.858844364624e-02 
       7.503981559659e+07       1.342468289064e-13       6.177340810609e-03       1.214772999687e+10       1.415189181146e+04       1.885917697206e-04       1.061955366027e+12       3.566481314453e-03       8.724612109129e+19       1.052321152189e+15       4.701472345681e+01       5.646820897589e+15       1.568680146835e+08       0.000000000000e+00       1.359174555719e+06       1.869607684867e+02       1.499598610242e-01       3.530299370118e-08       6.031452384355e+19       1.475673440769e+20       1.475673440769e+20       4.918688164495e+19      -3.185023549954e+22       1.583280338725e-04       6.853862454932e-02 
       7.423753368256e+07       1.371640848728e-13       6.244098307434e-03       1.188936860081e+10       1.415189174470e+04       1.906298721424e-04       1.050601554221e+12       3.605023597698e-03       8.357439408392e+19       1.018928316841e+15       4.552282631490e+01       5.467632861616e+15       1.546916979986e+08       0.000000000000e+00       1.321007304848e+06       1.817106859834e+02       1.479752676221e-01       3.530299370118e-08       5.777620508092e+19       1.413570857260e+20       1.413570857260e+20       4.711686638828e+19      -3.018364196499e+22       1.584446779618e-04       6.848888649814e-02 
       7.344382929842e+07       1.401447341357e-13       6.311577231827e-03       1.163650213967e+10       1.415189167722e+04       1.926900002318e-04       1.039369130744e+12       3.643982394254e-03       8.005719061351e+19       9.865951213664e+14       4.407827087614e+01       5.294130919256e+15       1.525409956049e+08       0.000000000000e+00       1.283892571107e+06       1.766053820964e+02       1.460128741869e-01       3.530299370118e-08       5.534471070701e+19       1.354081820466e+20       1.354081820466e+20       4.513396710684e+19      -2.860425458076e+22       1.585613232824e-04       6.843922940351e-02 
       7.265861073822e+07       1.431901542522e-13       6.379785383615e-03       1.138901374461e+10       1.415189160901e+04       1.947723920188e-04       1.028256797781e+12       3.683362205112e-03       7.668800760304e+19       9.552879406882e+14       4.267955486750e+01       5.126134636248e+15       1.504156616438e+08       0.000000000000e+00       1.247801806935e+06       1.716409299763e+02       1.440724709743e-01       3.530299370118e-08       5.301554504926e+19       1.297096340749e+20       1.297096340749e+20       4.323451755077e+19      -2.710751019583e+22       1.586779698487e-04       6.838965317755e-02 
       7.188178727649e+07       1.463017527141e-13       6.448730637203e-03       1.114678903242e+10       1.415189154007e+04       1.968772881058e-04       1.017263271395e+12       3.723167579900e-03       7.346061565558e+19       9.249742167390e+14       4.132522368689e+01       4.963469303973e+15       1.483154524500e+08       0.000000000000e+00       1.212707229059e+06       1.668135079047e+02       1.421538503623e-01       3.530299370118e-08       5.078440163414e+19       1.242509057332e+20       1.242509057332e+20       4.141500576324e+19      -2.568908443087e+22       1.587946176749e-04       6.834015773368e-02 
       7.111326915773e+07       1.494809675987e-13       6.518420963403e-03       1.090971605265e+10       1.415189147038e+04       1.990049316954e-04       1.006387281376e+12       3.763403117408e-03       7.036904753649e+19       8.956224246016e+14       4.001386889047e+01       4.805965757762e+15       1.462401265197e+08       0.000000000000e+00       1.178581798186e+06       1.621193965015e+02       1.402568068186e-01       3.530299370118e-08       4.864715522477e+19       1.190219043494e+20       1.190219043494e+20       3.967206758709e+19      -2.434487918425e+22       1.589112667756e-04       6.829074298663e-02 
       7.035296758608e+07       1.527292682328e-13       6.588864413061e-03       1.067768523587e+10       1.415189139994e+04       2.011555686186e-04       9.956275710932e+11       3.804073466120e-03       6.740758714042e+19       8.672020397251e+14       3.874412672790e+01       4.653460200971e+15       1.441894444792e+08       0.000000000000e+00       1.145399199240e+06       1.575549760058e+02       1.383811368689e-01       3.530299370118e-08       4.659985419366e+19       1.140129619963e+20       1.140129619963e+20       3.800248044469e+19      -2.307101079178e+22       1.590279171657e-04       6.824140885243e-02 
       6.960079471499e+07       1.560481558687e-13       6.660069122518e-03       1.045058934302e+10       1.415189132873e+04       2.033294473627e-04       9.849828973518e+11       3.845183324748e-03       6.457075892262e+19       8.396835061806e+14       3.751467672412e+01       4.505794034642e+15       1.421631690549e+08       0.000000000000e+00       1.113133822118e+06       1.531167236291e+02       1.365266390657e-01       3.530299370118e-08       4.463871321637e+19       1.092148176165e+20       1.092148176165e+20       3.640315737966e+19      -2.186379880610e+22       1.591445688599e-04       6.819215524842e-02 
       6.885666363716e+07       1.594391643842e-13       6.732043319062e-03       1.022832341587e+10       1.415189125676e+04       2.055268191007e-04       9.744520302481e+11       3.886737442780e-03       6.185331777502e+19       8.130382059241e+14       3.632424030613e+01       4.362813692569e+15       1.401610650433e+08       0.000000000000e+00       1.081760742959e+06       1.488012109787e+02       1.346931139573e-01       3.530299370118e-08       4.276010627269e+19       1.046185998996e+20       1.046185998996e+20       3.487114134924e+19      -2.071975536311e+22       1.592612218735e-04       6.814298209329e-02 
       6.812048837442e+07       1.629038609881e-13       6.804795317294e-03       1.001078472847e+10       1.415189118400e+04       2.077479377199e-04       9.640337530280e+11       3.928740621022e-03       5.925023932833e+19       7.872384290350e+14       3.517157947330e+01       4.224370481589e+15       1.381828992811e+08       0.000000000000e+00       1.051255705910e+06       1.446051015492e+02       1.328803640564e-01       3.530299370118e-08       4.096055994243e+19       1.002158108797e+20       1.002158108797e+20       3.340359975692e+19      -1.963557510483e+22       1.593778762216e-04       6.809388930706e-02 
       6.739218386784e+07       1.664438469460e-13       6.878333524583e-03       9.797872739701e+09       1.415189111047e+04       2.099930598514e-04       9.537268619461e+11       3.971197712160e-03       5.675671066237e+19       7.622573448994e+14       3.405549550992e+01       4.090320426957e+15       1.362284406166e+08       0.000000000000e+00       1.021595105369e+06       1.405251482809e+02       1.310881938109e-01       3.530299370118e-08       3.923674698323e+19       9.599831022337e+19       9.599831022337e+19       3.199781921520e+19      -1.860812562960e+22       1.594945319197e-04       6.804487681110e-02 
       6.667166596790e+07       1.700607583157e-13       6.952666437428e-03       9.589489046820e+09       1.415189103613e+04       2.122624448995e-04       9.435301661271e+11       4.014113621313e-03       5.436812140726e+19       7.380689743072e+14       3.297482773859e+01       3.960524122612e+15       1.342974598815e+08       0.000000000000e+00       9.927559687111e+05       1.365581911823e+02       1.293164095730e-01       3.530299370118e-08       3.758548017872e+19       9.195830017908e+19       9.195830017908e+19       3.065120052866e+19      -1.763443844193e+22       1.596111889834e-04       6.799594452810e-02 
       6.595885142473e+07       1.737562667080e-13       7.027802639641e-03       9.385537339947e+09       1.415189096100e+04       2.145563550722e-04       9.334424874273e+11       4.057493306604e-03       5.208005521917e+19       7.146481624350e+14       3.192845231316e+01       3.834846586203e+15       1.323897298629e+08       0.000000000000e+00       9.647159394575e+05       1.327011550161e+02       1.275648195704e-01       3.530299370118e-08       3.600370644562e+19       8.808831115954e+19       8.808831115954e+19       2.936125388826e+19      -1.671170037596e+22       1.597278474285e-04       6.794709238212e-02 
       6.525365787855e+07       1.775320800590e-13       7.103750816896e-03       9.185923357571e+09       1.415189088505e+04       2.168750554109e-04       9.234626602994e+11       4.101341779732e-03       4.988828161478e+19       6.919705526859e+14       3.091528105000e+01       3.713157118713e+15       1.305050252758e+08       0.000000000000e+00       9.374532609022e+05       1.289510470463e+02       1.258332338766e-01       3.530299370118e-08       3.448850118872e+19       8.438118793117e+19       8.438118793117e+19       2.812559426783e+19      -1.583724546765e+22       1.598445072709e-04       6.789832029861e-02 
       6.455600385010e+07       1.813899434182e-13       7.180519740359e-03       8.990554842982e+09       1.415189080828e+04       2.192188138213e-04       9.135895316574e+11       4.145664106550e-03       4.778874814939e+19       6.700125613602e+14       2.993426029631e+01       3.595329168539e+15       1.286431227367e+08       0.000000000000e+00       9.109467601668e+05       1.253049548453e+02       1.241214643825e-01       3.530299370118e-08       3.303706289354e+19       8.083007638466e+19       8.083007638466e+19       2.694193701431e+19      -1.500854725231e+22       1.599611685268e-04       6.784962820437e-02 
       6.386580873126e+07       1.853316397568e-13       7.258118279424e-03       8.799341501629e+09       1.415189073068e+04       2.215879011044e-04       9.038219607433e+11       4.190465407652e-03       4.577757292425e+19       6.487513531291e+14       2.898436983439e+01       3.481240199884e+15       1.268038007368e+08       0.000000000000e+00       8.851758326795e+05       1.217600441586e+02       1.224293247680e-01       3.530299370118e-08       3.164670794648e+19       7.742841086229e+19       7.742841086229e+19       2.580809362358e+19      -1.422321146513e+22       1.600778312126e-04       6.780101602761e-02 
       6.318299277573e+07       1.893589907845e-13       7.336555401707e-03       8.612194959393e+09       1.415189065224e+04       2.239825909877e-04       8.941588189956e+11       4.235750858961e-03       4.385103740915e+19       6.281648172871e+14       2.806462182064e+01       3.370771565323e+15       1.249868396170e+08       0.000000000000e+00       8.601204270660e+05       1.183135568266e+02       1.207566304737e-01       3.530299370118e-08       3.031486567306e+19       7.416990201859e+19       7.416990201859e+19       2.472196769407e+19      -1.347896912368e+22       1.601944953448e-04       6.775248369789e-02 
       6.250747708979e+07       1.934738578010e-13       7.415840165777e-03       8.429028721737e+09       1.415189057296e+04       2.264031601568e-04       8.845989899185e+11       4.281525692328e-03       4.200557956710e+19       6.082315447575e+14       2.717405975828e+01       3.263808382417e+15       1.231920215421e+08       0.000000000000e+00       8.357610304388e+05       1.149628087611e+02       1.191031986740e-01       3.530299370118e-08       2.903907358484e+19       7.104852519186e+19       7.104852519186e+19       2.368155105064e+19      -1.277366997238e+22       1.603111609401e-04       6.770403114619e-02 
       6.183918362324e+07       1.976781425520e-13       7.495981735701e-03       8.249758133733e+09       1.415189049282e+04       2.288498882875e-04       8.751413689532e+11       4.327795196141e-03       4.023778726840e+19       5.889308058288e+14       2.631175750258e+01       3.160239414241e+15       1.214191304761e+08       0.000000000000e+00       8.120786540786e+05       1.117051879756e+02       1.174688482492e-01       3.530299370118e-08       2.781697282647e+19       6.805850926509e+19       6.805850926509e+19       2.268492003162e+19      -1.210527627000e+22       1.604278280153e-04       6.765565830491e-02 
       6.117803516030e+07       2.019737881091e-13       7.576989366498e-03       8.074300340935e+09       1.415189041181e+04       2.313230580780e-04       8.657848633504e+11       4.374564715928e-03       3.854439198179e+19       5.702425285956e+14       2.547681829778e+01       3.059956953701e+15       1.196679521586e+08       0.000000000000e+00       7.890548194934e+05       1.085381526677e+02       1.158533997590e-01       3.530299370118e-08       2.664630381434e+19       6.519432599562e+19       6.519432599562e+19       2.173023193204e+19      -1.147185690222e+22       1.605444965878e-04       6.760736510786e-02 
       6.052395531079e+07       2.063627797648e-13       7.658872420507e-03       7.902574251086e+09       1.415189032993e+04       2.338229552817e-04       8.565283920436e+11       4.421839654981e-03       3.692226273121e+19       5.521472780855e+14       2.466837384445e+01       2.962856711522e+15       1.179382740804e+08       0.000000000000e+00       7.666715448480e+05       1.054592293525e+02       1.142566754164e-01       3.530299370118e-08       2.552490205873e+19       6.245067979393e+19       6.245067979393e+19       2.081572159665e+19      -1.087158180227e+22       1.606611666746e-04       6.755915149026e-02 
       5.987686850119e+07       2.108471459508e-13       7.741640354652e-03       7.734500496641e+09       1.415189024716e+04       2.363498687398e-04       8.473708855244e+11       4.469625474976e-03       3.536840030675e+19       5.346262360475e+14       2.388558339651e+01       2.868837707797e+15       1.162298854608e+08       0.000000000000e+00       7.449113317525e+05       1.024660110454e+02       1.126784990615e-01       3.530299370118e-08       2.445069416184e+19       5.982249793254e+19       5.982249793254e+19       1.993969815620e+19      -1.030271666350e+22       1.607778382933e-04       6.751101738878e-02 
       5.923669996603e+07       2.154289591793e-13       7.825302733181e-03       7.570001398079e+09       1.415189016350e+04       2.389040904154e-04       8.383112857192e+11       4.517927696603e-03       3.387993171939e+19       5.176611813814e+14       2.312763288692e+01       2.777802166966e+15       1.145425772250e+08       0.000000000000e+00       7.237571524008e+05       9.955615549249e+01       1.111186961359e-01       3.530299370118e-08       2.342169398418e+19       5.730492116692e+19       5.730492116692e+19       1.910054190119e+19      -9.763617928622e+21       1.608945114617e-04       6.746296274152e-02 
       5.860337573914e+07       2.201103369980e-13       7.909869222203e-03       7.409000928008e+09       1.415189007893e+04       2.414859154264e-04       8.293485458665e+11       4.566751900210e-03       3.245410488897e+19       5.012344711894e+14       2.239373408105e+01       2.689655416140e+15       1.128761419814e+08       0.000000000000e+00       7.031924370505e+05       9.672738344888e+01       1.095770936574e-01       3.530299370118e-08       2.243599897237e+19       5.489329475122e+19       5.489329475122e+19       1.829670128711e+19      -9.252728041192e+21       1.610111861977e-04       6.741498748806e-02 
       5.797682264518e+07       2.248934429707e-13       7.995349589692e-03       7.251424676022e+09       1.415188999345e+04       2.440956420804e-04       8.204816303963e+11       4.616103726441e-03       3.108828355583e+19       4.853290224274e+14       2.168312375697e+01       2.604305786640e+15       1.112303740005e+08       0.000000000000e+00       6.832010618334e+05       9.397747700165e+01       1.080535201958e-01       3.530299370118e-08       2.149178664139e+19       5.258315983202e+19       5.258315983202e+19       1.752669006574e+19      -8.768570945487e+21       1.611278625192e-04       6.736709156942e-02 
       5.735696829114e+07       2.297804876695e-13       8.081753714578e-03       7.097199814313e+09       1.415188990705e+04       2.467335719084e-04       8.117095148101e+11       4.665988876889e-03       2.977994240648e+19       4.699282941404e+14       2.099506291172e+01       2.521664518669e+15       1.096050691938e+08       0.000000000000e+00       6.637673368904e+05       9.130427793783e+01       1.065478058480e-01       3.530299370118e-08       2.058731120500e+19       5.037024520429e+19       5.037024520429e+19       1.678908453716e+19      -8.309747821910e+21       1.612445404448e-04       6.731927492808e-02 
       5.674374105801e+07       2.347737297059e-13       8.169091575837e-03       6.946255064009e+09       1.415188981971e+04       2.494000097004e-04       8.030311855630e+11       4.716413114755e-03       2.852666240452e+19       4.550162702596e+14       2.032883599280e+01       2.441645669005e+15       1.080000250926e+08       0.000000000000e+00       6.448759948189e+05       8.870568615537e+01       1.050597822146e-01       3.530299370118e-08       1.972090034781e+19       4.825045941428e+19       4.825045941428e+19       1.608252091745e+19      -7.874933045525e+21       1.613612199929e-04       6.727153750803e-02 
       5.613707009249e+07       2.398754767715e-13       8.257373265224e-03       6.798520662234e+09       1.415188973143e+04       2.520952635400e-04       7.944456399462e+11       4.767382265516e-03       2.732612631798e+19       4.405774429474e+14       1.968375015402e+01       2.364166021624e+15       1.064150408282e+08       0.000000000000e+00       6.265121794280e+05       8.617965811622e+01       1.035892823759e-01       3.530299370118e-08       1.889095213337e+19       4.621988319482e+19       4.621988319482e+19       1.540569281712e+19      -7.462870356072e+21       1.614779011822e-04       6.722387925474e-02 
